id	name	brth_date	sex	mother_name
ID_001791	ERONDES ILHA ASSIS	2005-07-16	M	ISMANIA DINIS ILHA
ID_007854	MAXWELL ESTEVES FERRARI MEDEIROS	1905-04-24	M	TALES GOMES FREITAS FERRARI
ID_006524	FRANCIRNEI MOURA GUTERRES	1987-12-23	M	IRLANEIDE DA MATA MOURA
ID_007768	RAWAN LACERDA NEVES	2009-08-24	M	MICIA TAVEIRA LACERDA
ID_008402	ODALISE ALENCASTRO ALVES XISCO	1948-02-26	F	ILNARIA ALEGRIA BELCHIOR ALVES
ID_004617	TASSIUS LEIRIA XIMENES TAVARES	2010-10-18	M	BETINE LACERDA JORDAO XIMENES
ID_000565	INESIA GALVAO SOUSA PEIXOTO	1987-02-17	F	GLACIELLE SALGUEIRO OLIVEIRA SOUSA
ID_003346	CRISNANDA DIAS ALVIM PIRES	1975-07-08	F	LULU DAS NEVES MONTEIRO ALVIM
ID_000610	NEURIDES ALBUQUERQUE PERALTA	1907-03-20	F	DELORME CAMPOS ALBUQUERQUE
ID_004454	GREICA CAMILO PIMENTA	1979-12-08	F	DUCINEA AGOSTINHO CAMILO
ID_001581	ANELCI BARRETO APARICIO	1932-12-28	F	IARANI ARAGAO BARRETO
ID_004497	DUCILEIA CRESPO FOGACA	1914-02-01	F	FRANCIELLE NUNES CRESPO
ID_002714	KAOAN XIMENES ILHA	1993-07-05	M	KELLE PINHEIRO XIMENES
ID_001170	RICARDINA NOVAES PEREIRA	1906-06-23	F	GLEIDS XIMENES NOVAES
ID_007393	MAXS CAMPOS SOUSA	1926-12-05	M	MARICLEIDE GOMES CAMPOS
ID_003203	MARGA CARDOSO	2013-09-25	F	NARDA VEIGA CARDOSO
ID_006380	FRANCIEUDE BARBOSA BARRETO	1902-02-12	M	DIRLANDIA PIMENTA BARBOSA
ID_000460	JUSIMARA PORTELA NUNES	1974-09-12	F	OLANDIR PERES PORTELA
ID_009847	GILDALIA PEREIRA CASTRO	2005-09-18	F	MARCEANA PADILHA PEREIRA
ID_004130	RISOMAR PACHECO SOUSA	1978-09-16	F	STEFENI CONCEICAO PACHECO
ID_006051	WESLLANY CASTRO SOUZA	1920-08-05	F	DUANI CASTRO CASTRO
ID_000146	ANANCI TAVARES DA ROCHA	1906-04-16	F	OSALDINA PINHEIRO TAVARES
ID_008273	NAILANI GONCALVES CURADO	1941-07-04	F	JUCILEUZA OLIVEIRA GONCALVES
ID_003688	SANDISON EVANGELISTA RAMOS	2005-06-13	M	EDMILDE PIRES EVANGELISTA
ID_002781	NATATIA PERES SALGADO	1958-10-13	F	CANTIDIA AGOSTINHO PERES
ID_002029	ABSOLON CORDOBA ASSUNCAO	1913-12-02	M	ELISNALDA LIMA CORDOBA
ID_002000	ARIANDERSON LEIRIA FURTADO	1924-07-19	M	ELIATE BARBOSA LEIRIA
ID_000370	JOATAS CURADO MARTINS	1938-04-20	M	MARINEIDE GODINHO CURADO
ID_004263	LAZIEL MACIEL CAVALCANTE	1972-12-14	M	SURAMA BAPTISTA MACIEL
ID_001679	ADEMIRO DA MATA BEIRAMAR	1983-09-10	M	SAUANA BITTENCOURT DA MATA
ID_005998	ERUS MUNIZ VIEIRA	2004-05-19	M	ISAMARIA ZANETTE MUNIZ
ID_003296	JOISINARA CAMPOS	1945-12-22	F	ANATIELI SOUZA CAMPOS
ID_005138	CONCITA FERNANDES APOLINARIO ARAGAO	1952-10-08	F	ANAILDES COUTINHO TORRES APOLINARIO
ID_001730	WENDEW ARRUDA SOUZA JAQUES	1954-12-05	M	LEDILMA PINHEIRO GOMES SOUZA
ID_003808	IZILIO LOPES	1957-08-05	M	LEDIANI NASCIMENTO LOPES
ID_006997	DONISON SILVA NOVAIS	1960-03-23	M	GIRLEANE FURTADO SILVA
ID_001323	OTEMAR GUIMARAES FLORES	2009-01-11	M	ANICLEIDE PINTO GUIMARAES
ID_001701	PATRIANE SUBTIL SALAZAR	1994-10-24	F	TARCIARA SOUZA SUBTIL
ID_009549	ANOAR ARAGAO HILARIO	1927-02-23	M	EDIUMA MUNIZ ARAGAO
ID_005653	GRIMALDA ARAUJO OURIQUE	1944-04-14	F	LINDINAURA PEREIRA ARAUJO
ID_001256	GREICIMAR DA ROCHA SOUSA	2007-05-06	F	CRISTANIA CORTE REAL DA ROCHA
ID_004185	MAURINALDO XISCO FERRARI	1900-11-28	M	MILESSA LANCASTRE XISCO
ID_009615	FRANQUISLEI NOGUEIRA SOUZA	2008-12-09	M	INGRETE CORTE REAL NOGUEIRA
ID_007379	MIRNO MARTINS APOLINARIO CAVALCANTI	1944-09-28	M	ELIZABATE FERRARI PEREIRA APOLINARIO
ID_002084	LICIMAR MOREIRA ASSUNCAO	2005-11-17	F	DJINANE PILAR MOREIRA
ID_001257	DIGO MOREIRA LEIRIA	1905-05-08	M	ELIETA SALES MOREIRA
ID_001198	TELCIA LACERDA PAIVA	2015-05-04	F	ANICA ALENCASTRO LACERDA
ID_004361	SIDA CAMILO SILVA	1931-10-22	F	WILIANY TEIXEIRA CAMILO
ID_004979	IRAQUITAN DA ROCHA SANTANA	1956-02-01	M	NERICA MENEZES DA ROCHA
ID_008032	ANETTE DA LUZ PAIVA	1949-05-26	F	ZEFINHA BITTENCOURT DA LUZ
ID_009188	KELLE RODRIGUES MONTEIRO	2019-10-20	F	DAMILLE APOLINARIO RODRIGUES
ID_007992	AYONARA DA CONCEICAO MARTINS SOUSA	1913-01-12	F	ADAIRES OLIVEIRA HERNANDES MARTINS
ID_008412	JOSIVELTON HIPOLITO MAGALHAES	1903-04-11	M	VALDERITA CORTE REAL HIPOLITO
ID_005818	LAURIELEN VIEIRA CARDOSO	1936-10-12	F	CILCE VIEIRA VIEIRA
ID_006787	BABITON VELOSO CURADO	1973-08-03	M	MAICIRA CAPELO VELOSO
ID_008355	VANDEGILSON VIDAL FARIAS	1951-10-08	M	EURIANA CUNHA VIDAL
ID_003023	VERLI MALDONADO DA MATA NOBREGA	2016-11-20	M	MIRADALVA FOGACA ANDRADE DA MATA
ID_003251	JEANDER CAMACHO ZAGANELLI	1908-08-01	M	LAUDINES VIDAL CAMACHO
ID_006432	FRITZ TEIXEIRA MARTINS	1997-11-18	M	SIMAR CORDOBA TEIXEIRA
ID_003221	WARLLISON CARVALHO OURIQUE	2017-07-18	M	EDNEUMA IBRAHIM CARVALHO
ID_006475	AMIRIS MARINHO BAPTISTA	1960-09-10	F	ADERLEIA XISCO MARINHO
ID_002803	KEOVEN CUNHA PIRES	1983-08-25	M	CLAUDENIZA MAGALHAES CUNHA
ID_006881	FRANCILDA RAMIRES FREITAS LOPES	1915-10-01	F	ERITANA DRUMOND VARGAS FREITAS
ID_000984	CRISEIDE SOARES SOARES	1966-12-04	F	JULIVANIA GIL SOARES
ID_007807	ARICA JAQUES CARDOSO	1964-11-22	F	DJULIA MUNIZ JAQUES
ID_006714	ORNILO JESUS FERREIRA GOMES	1957-02-15	M	GLEICA NOVAES ILHA FERREIRA
ID_000625	CALISTO RAMOS NOVAIS	2000-05-19	M	PATRIKE CORTES RAMOS
ID_008777	RAVILA DA COSTA SOUSA	1997-11-01	F	JUCIANE FERNANDES DA COSTA
ID_008231	ERICLAUDIO MOURA SUBTIL	1941-11-20	M	JANESSI SOUZA MOURA
ID_004553	EDSSANDRO DA CONCEICAO COSTA	1971-06-10	M	ALDIRA MENEZES DA CONCEICAO
ID_005168	DIONEIDA JAQUES DORNELES	1915-11-22	F	CANAA CARVALHO JAQUES
ID_004600	JOENES ZANETTE VARELA	1960-10-10	M	IDAIANA REBELO ZANETTE
ID_001165	IDARCI SOUZA MONTEIRO	1929-06-16	F	ZURENE GOUVEIA SOUZA
ID_000260	DARSI CAPELO ALMADA	2011-03-28	F	LINDAVA PORTELA CAPELO
ID_004117	KERRISON MONTEIRO	1967-06-15	M	OBERTE TORRES MONTEIRO
ID_002414	WERBESON ALBUQUERQUE XISCO	1957-01-21	M	RITTA BOAVENTURA ALBUQUERQUE
ID_005968	ENCARNACION MENDES NOVAES	2000-10-15	F	ANARIEL DANTAS MENDES
ID_005902	ALCELI CORTE REAL MOREIRA	1907-03-10	F	BELONISIA SILVA CORTE REAL
ID_004562	IANCO RIBEIRO CURADO	1968-06-02	M	JASICLEIDE RESENDE RIBEIRO
ID_004676	ANALUCI GASPAR GERALDES	1965-08-04	F	SILUANA PIMENTA GASPAR
ID_002594	SIRLANIA CORTES PERES PINTO	2013-12-17	F	LIONIRA QUEIROZ PEIXOTO PERES
ID_003827	VENERANA JORDAO LACERDA	1934-10-27	F	EUVIA VIEIRA JORDAO
ID_005563	ADENUBIA MARQUES ANTUNES	1964-12-08	F	THEA GENTIL MARQUES
ID_005663	ENZIO ROCHA ZAGANELLI PINHEIRO	1929-05-12	M	ORLEANDRA TORRES BOAVENTURA ZAGANELLI
ID_005130	VALERIA PIRES	1968-12-12	F	CAROLLINA SOUSA PIRES
ID_008875	JADESSON MACHADO ZANETTE	1975-04-05	M	GRABRIELA BARROS MACHADO
ID_002928	DEISNER SALES	1960-11-13	M	VERITA CARVALHO LACERDA
ID_009808	EDJAILSON MONTEIRO QUARESMA	2019-08-16	M	JUSTIANA BARROS MONTEIRO
ID_006678	DELCIONE SILVA DIAS PEIXOTO	1957-11-12	F	ELIZANI ORNELAS BELEM DIAS
ID_008583	LINDOURO TELES XISCO	1915-04-05	M	LIZZANDRA CAMILO TELES
ID_001402	SENILO JORDAO PARIS	1952-04-12	M	OLESIA MORAES JORDAO
ID_008763	LAUDIJANE VASQUES ILHA	1929-03-11	F	CORETE SOUSA VASQUES
ID_001555	LAURIANI BAPTISTA DA CONCEICAO	1917-02-09	F	ANICETA FERREIRA BAPTISTA
ID_003546	EVALDO PIMENTA CHAVES	1929-08-14	M	KLETEN ESCOBAR PIMENTA
ID_007438	OIRIS SOUSA GENTIL	1931-09-24	M	FRANCICLAUDIA REZENDE SOUSA
ID_000773	JUCELI HILARIO SILVEIRA	1902-01-21	F	ANDRIANA MARTINS HILARIO
ID_008806	ALDERLEI BERNARDES VASCONCELOS MACIEL	1934-05-16	M	ROSEVANA ORNELAS FERNANDES VASCONCELOS
ID_004011	TAILON CAETANO FERNANDES	1926-09-08	M	SIMONEA TEIXEIRA CAETANO
ID_007004	DALIRA FIGUEIROA FELIX	1924-07-12	F	MERIANE GOMES FIGUEIROA
ID_005554	ALDALETE PAIVA PEREIRA	1953-02-09	F	EUDINEA FREITAS PAIVA
ID_000223	MAXMINO CORDOBA BOAVENTURA	1938-09-20	M	SALETI RIBEIRO CORDOBA
ID_007040	SALOMEIA CORTES DIAS	1918-02-26	F	ETIELE ESPINOSA CORTES
ID_006229	ERNANDIS PINTO SALGUEIRO	1917-07-22	M	DIRCI ESTEVES PINTO
ID_001902	JORLEANE ARAUJO	1978-07-25	F	VALDELANIA ESPINOSA ARAUJO
ID_002446	ROSSIMAR DAS NEVES DOS REIS	1997-10-15	M	JOSILVA GOIS DAS NEVES
ID_002806	VANDERCARLOS XIMENES BERNARDES	1981-08-19	M	PRECIOSA FARIAS XIMENES
ID_006006	ANTERIA RODRIGUES APOLINARIO	1907-05-01	F	AIDE XIMENES RODRIGUES
ID_008788	ARISVAL SILVA MARTINS	2018-04-16	M	ROBENICE MARQUES SILVA
ID_001408	GLAUCIMEIRE FLORES GIL	1923-01-22	F	TAVANA PEREIRA FLORES
ID_004126	LOURIMAR GIL DANTAS	1922-10-14	F	CEFORA HIPOLITO GIL
ID_009468	ADIVIR RAMOS APOLINARIO	1965-08-15	M	ROJANE RESENDE RAMOS
ID_004817	BLEMER GOMES CASTRO NOVAIS	1977-05-17	M	MARGERI CARDOSO VIDAL CASTRO
ID_005991	DIDIO FERNANDES GOUVEIA	2000-06-10	M	MARISONIA DA MATA FERNANDES
ID_008184	JARISSA QUARTEIRA FIGUEIREDO	1960-04-11	F	ROSINALVA NOGUEIRA QUARTEIRA
ID_001850	ALBENA PEREIRA XIMENES	1988-08-13	F	ZEINE RAMOS PEREIRA
ID_003877	LEOSANDRO RIBEIRO APOLINARIO	1931-10-07	M	YATIYO ORNELAS RIBEIRO
ID_002056	DALIRIO QUEIROZ VASQUES MELO	2009-11-24	M	MARCILANDIA SALES SOUSA VASQUES
ID_009420	MIROSMAR MACIEL COUTINHO MARTINS	1916-01-24	M	EDILAINE FLORES HILARIO COUTINHO
ID_008915	NIANDRO MUNIZ LIMA	1962-03-09	M	GILBERTINA FIGUEIROA MUNIZ
ID_007410	GERLENA RODRIGUES	1938-11-02	F	CHAEL AVILA RODRIGUES
ID_005019	ROBERNEI GENTIL BARRETO	1934-02-27	M	GISLAINA HERNANDES GENTIL
ID_005070	ONEI SOUZA MENDES	1918-04-14	F	DEONILDA FLORES SOUZA
ID_005615	WILFRIED CORDOBA DAS NEVES SOUSA	2016-09-13	M	DILCEA SILVA PIMENTA DAS NEVES
ID_006879	SIGLIANE DA CRUZ CARDOSO	1973-04-13	F	MARINETH MODESTO DA CRUZ
ID_001631	OZELITO SOUSA MELLO	1986-02-11	M	ANADINA DINIS SOUSA
ID_002983	CLEBET VIDAL SILVA	1995-05-21	M	DAFILI FURTADO VIDAL
ID_007860	NIRDES TORRES SOUZA	1912-12-10	F	DELUBIA PIRES TORRES
ID_005324	ENRICO BRITO NOGUEIRA	1955-01-09	M	LUSANDRA AMORIM BRITO
ID_008209	LUDOVIC CONCEICAO SOUSA	1939-05-06	M	NATIENE GENTIL CONCEICAO
ID_005645	SILVESTRE GASPAR FARIAS	2005-05-14	M	ELIATE CAPELO GASPAR
ID_002659	ALCIENI QUEIROZ DUARTE DA MATA	1935-11-25	F	JUVELINA FERNANDES SOUZA DUARTE
ID_006694	NORMINO PERES SOUZA BARRETO	1906-08-27	M	JUCERLENE GALVAO COUTINHO SOUZA
ID_002185	NEURIVALDO RIBEIRO ASSIS	1926-04-14	M	NEVES DAMASIO RIBEIRO
ID_005682	JADIELE DIAS MORAIS	2015-09-03	F	PRISILLA ANDRADE DIAS
ID_007219	JOANDESON LEIRIA ZAGALO	1985-03-08	M	ANARILDA DA MOTA LEIRIA
ID_006101	JAQUELAINE PEIXOTO ALMADA	2004-08-11	F	GLAUCIMEIRE GONZAGA PEIXOTO
ID_004870	TASCIANA DRUMOND TORRES	1969-02-28	F	LEUMAR JESUS DRUMOND
ID_001711	SERIA SANCHES CUNHA CAMILO	2019-08-18	F	INEZILDA XAVIER REZENDE CUNHA
ID_007908	AMELITA ESTEVES PAIVA	2004-11-04	F	EDIVANDIA DRUMOND ESTEVES
ID_008401	DOGIMAR DAMASIO XISCO	1955-07-04	M	DORECI ASSUNCAO DAMASIO
ID_006515	LAUDENOR DAVILA GALVAO	2018-09-17	M	TEONILA ZAGANELLI DAVILA
ID_003092	TESSY FOGACA ALEGRIA	2006-11-06	F	ADICE NEVES FOGACA
ID_007621	CLEBERNILSON HILARIO MOURA	1944-12-04	M	LEOPOLDINA ARAUJO HILARIO
ID_000808	MARK PARIS DA CUNHA	2004-10-22	M	ROSALICE MELLO PARIS
ID_003555	MAGDALENA BOTELHO GALVAO	2017-09-19	F	MERCEDES GIL BOTELHO
ID_000411	LUESIA CRESPO ANDRADE VASCONCELOS	1997-02-24	F	NOELIA TEIXEIRA VILELA ANDRADE
ID_005084	ZEDIR GERALDES MONTEIRO	1994-06-28	M	JACI VELOSO GERALDES
ID_001870	VALDERLICE GUIMARAES SANTOS	2006-06-18	F	KETREN RESENDE GUIMARAES
ID_005383	SINELANDIA BARROS DA CRUZ	1937-03-12	F	JAMIRI CONCEICAO BARROS
ID_004944	ROQUELENE DINIS PINHEIRO	1957-04-19	F	LEDMAR GOULART DINIS
ID_009121	CLENEIDE PARIS DA ROCHA	1927-06-02	F	DULCENIRA BRITO PARIS
ID_000675	TARSON LEIRIA MORGADO	1966-11-24	M	GEUCILENE GENTIL LEIRIA
ID_007885	ALQUINDAR PEIXOTO COSTA	1922-06-05	M	GRACILANE FOGACA PEIXOTO
ID_007653	ALCINDA DAMASIO SOUSA	1988-03-12	F	FRANCESLI VARGAS DAMASIO
ID_004122	ALCIVAN PARAISO ALMEIDA	1992-06-25	M	DNALVA GENTIL PARAISO
ID_001914	SIRCO MOREIRA NEVES	1949-07-19	M	EUDALICE VARGAS MOREIRA
ID_005456	DIAMANTINO ILHA ALVES ZAGALO	1963-12-10	M	ROSWITHA CAVALCANTE VIEIRA ALVES
ID_000838	VERANEIDE PIRES VARELA	1967-01-21	F	NIUCELIA SILVA PIRES
ID_002241	VAGMAR PEIXOTO SILVA MARQUES	2010-03-06	F	ADNEUZA HILARIO CARVALHO SILVA
ID_005768	JANIVIA FREITAS AMORIM	1951-10-06	F	NADIVA VIDAL FREITAS
ID_009162	CLANDERSON PACHECO DA CRUZ	1984-09-17	M	EZANIA VIANA PACHECO
ID_000318	NATALINA PORTO SOUSA	2011-08-16	F	DILMARA XAVIER PORTO
ID_008861	CLERISTA PORTELA RODRIGUES	2007-12-18	F	EURIDICE GOMES PORTELA
ID_001413	ENGELBERTO CALIXTO TEIXEIRA	1987-03-27	M	JOSIMARIA HIPOLITO CALIXTO
ID_004155	EDINETH SUBTIL DA CONCEICAO	1991-12-23	F	OLINDA VILELA SUBTIL
ID_003044	KARIS MESQUITA NOVAIS	1926-08-16	F	NAMIR NOVAIS MESQUITA
ID_003074	LAURENIZA RIBEIRO DINIS	1976-07-26	F	DORILEIDE SALGUEIRO RIBEIRO
ID_003157	RENIVIA LIMA CASTRO	1921-07-10	F	TRIANA ALMADA LIMA
ID_007962	MOECIO FARIAS TORRES	1943-03-11	M	JARDELMA LIMA FARIAS
ID_000201	DIRLENI VASCONCELOS FIGUEIROA	1926-04-27	F	RAELI PADILHA VASCONCELOS
ID_005640	RENACIR SILVA MODESTO	1998-06-08	M	LIDIAN RODRIGUES SILVA
ID_001867	LEONILDIO MARQUES FURTADO	1935-07-16	M	ISLAMONICA GERALDES MARQUES
ID_007066	LENARIA GODINHO DOS REIS	1975-04-14	F	ORLENE RAMOS GODINHO
ID_000497	VANDEVAL DANTAS RODRIGUES	1967-08-28	M	ARNELIA DA MOTA DANTAS
ID_007731	JUVANILDO GUIMARAES NUNES	2018-04-17	M	GLASIANE ZAGALO GUIMARAES
ID_006181	LAUDELICE ASSIS CORTES	1927-12-05	F	NORALINA MARTINS ASSIS
ID_005825	WIPSON ASSIS DA MOTA	1927-11-12	M	LONGUINHA DA COSTA ASSIS
ID_000246	RIVALCI PARAISO ASSUNCAO	1902-06-20	M	NIZELIA SALGUEIRO PARAISO
ID_001490	EZENEIDE FERRARI ESCOBAR	2019-11-27	F	EMANUELLA ILHA FERRARI
ID_008508	DIRCILEA TRINDADE NOVAES	1901-02-11	F	FRANCIANI DA PAZ TRINDADE
ID_000758	OSMARIA GERALDES	1944-02-24	F	NATTANY MARTINS GERALDES
ID_002384	RITCHER HILARIO ESTEVES GONZAGA	1969-11-20	M	EUNISSE GOULART NASCIMENTO ESTEVES
ID_002258	ORIDE GALVAO GONZAGA	1976-05-03	M	ADEGUIMAR FRUTUOSO GALVAO
ID_000147	BONFILHO CAPELO SOUZA	1991-06-17	M	ELENILSE OLIVEIRA CAPELO
ID_000374	ERICK JESUS SOUSA	2000-12-05	M	JESUA MALDONADO JESUS
ID_007660	MARINA PACHECO BAPTISTA	1945-04-18	F	MALVINA SILVA PACHECO
ID_006435	FELIZARDO RAMOS PILAR	2002-07-20	M	ALEXANIA RAMOS RAMOS
ID_006679	EDICLESIO GOUVEIA CAMILO SOUZA	1986-05-21	M	TOMAZIA LOPES PILAR CAMILO
ID_008407	RAVIANE ALMEIDA CAMILO MORAIS	1920-06-22	F	GILDANIA SILVEIRA DA MATA CAMILO
ID_009171	VERICIO SILVA	1906-05-27	M	IRNA APARICIO SILVA
ID_006852	ARISTELA FLORES GONCALVES	1942-06-19	F	TAMISIA CORTE REAL FLORES
ID_005095	HECTON MAGALHAES MEIRELES	1949-04-14	M	CHRISTIENE VASCONCELOS MAGALHAES
ID_008978	ATTOS GOMES DA CUNHA	2004-10-16	M	IRMAN HIPOLITO GOMES
ID_003948	TAIQUE QUARTEIRA MODESTO	1905-06-01	M	HIND ESPINOSA QUARTEIRA
ID_007346	IDANILCE MALDONADO FURTADO	1972-02-15	F	DORIVANE MARTINS MALDONADO
ID_008645	LEAMAR CAETANO MOURA	1927-01-17	F	ELILDE GONZAGA CAETANO
ID_004943	PALMERINO CAMACHO VIANA	1994-11-07	M	ALVINA ASSUNCAO CAMACHO
ID_002071	CALOGERO AGOSTINHO ORNELAS	1925-08-04	M	ROSELANI FLORES AGOSTINHO
ID_007571	ELONILDE PIRES XIMENES	1929-01-04	F	VALDELITE NOVAIS PIRES
ID_003774	ALZENILDA DA LUZ PINHEIRO	1916-09-09	F	JOSMARIA SAMPAIO DA LUZ
ID_007277	EUTIMO PACHECO FARIAS	1928-05-27	M	DORICA MARTINS PACHECO
ID_003352	JACQUELINA MARQUES ANTUNES	1929-08-20	F	CICILIA TEIXEIRA MARQUES
ID_006278	ZENE PORTO RIBEIRO	1957-07-22	M	KIARIA QUARTEIRA PORTO
ID_009768	DOMINGOS AVILA DIAS	1989-11-09	M	GLACIETE VARGAS AVILA
ID_003171	ESMERINDO MUNIZ BEIRAMAR	1935-07-26	M	ZICA PARIS MUNIZ
ID_000274	LIVIANI LOPES JESUS NOVAES	1960-07-20	F	LUCIBELE BARRETO FERNANDES JESUS
ID_009948	RISONETE BARROS QUARTEIRA	1925-09-21	F	REDIJANE BERNARDES BARROS
ID_004286	MICHE ZANETTE JESUS	1944-03-02	F	JASMINA ANDRADE ZANETTE
ID_000355	LUCITELMA JESUS MORGADO MEDEIROS	2015-04-03	F	LACILENE PARAISO PEREIRA MORGADO
ID_001232	VERANE MACHADO VIDAL	1948-01-02	F	IDELVANA SALAZAR MACHADO
ID_001678	CHAIENE CALIXTO CARDOSO	1901-01-04	F	LIJA SANTANA CALIXTO
ID_009853	IDAIR BOAVENTURA MARINHO	1934-09-24	M	CIRANI MOREIRA BOAVENTURA
ID_005010	NILCELINO SOUZA SOUSA GASPAR	2008-07-21	M	TALIMARA GOMES SUBTIL SOUSA
ID_005266	LUCIDORO FARIAS JESUS	1914-11-26	M	ROBIS BARRETO FARIAS
ID_003377	NELIS RAMIRES FERREIRA	2006-01-28	F	DALGIMA ALENCASTRO RAMIRES
ID_002816	MARLOWA SOUSA DA CONCEICAO ANTUNES	7999-11-06	F	TANAIARA DA MATA SILVA DA CONCEICAO
ID_008085	RANILO PERES GONZAGA	1962-01-10	M	GEIDE GONCALVES PERES
ID_008783	ALIPIA QUEIROZ ALVES	1957-01-04	F	ITANIA VIDAL QUEIROZ
ID_000302	NEMES SOUSA VASQUES	2004-01-27	M	FRANCIROSE EVANGELISTA SOUSA
ID_008468	DENUZIA SAMPAIO SOUZA	2016-04-23	F	SIRANI BONFIM SAMPAIO
ID_002795	ADOMILSON SILVA FREITAS	1941-05-15	M	OSNELIA SOUSA SILVA
ID_000703	COMCEICAO ZAGALO MAGALHAES	1995-05-05	F	ERNILDE COSTA ZAGALO
ID_005519	EVENIN MARINHO CAMILO RODRIGUES	1972-03-09	F	EUNISSE LOPES SILVA CAMILO
ID_004723	HERMOGENIS NOBREGA JORDAO GONCALVES	1904-07-02	M	LIONELA FERNANDES DOMINGUES JORDAO
ID_009599	CALISTRO FERNANDES CUSTODIO	2013-12-02	M	NEUZANETE ANDRADE FERNANDES
ID_004149	JACIO CAETANO SOUSA	1984-07-19	M	NICASSIA SILVEIRA CAETANO
ID_006622	LUCILENI GOUVEIA ANDRADE	1908-06-14	F	ODILEUZA MARTINS GOUVEIA
ID_007170	ISMAIA BITTENCOURT FARIAS	1901-11-08	M	MILLENA COUTINHO BITTENCOURT
ID_005115	WILTOMAR SILVA PORTO	1949-09-26	M	DERIELE ALVES SILVA
ID_001337	AMER SILVA COSTA	1991-02-08	F	GITANIA GALVAO SILVA
ID_003223	ADRIADNE SOUZA CAVALCANTE	1925-04-17	F	VALEIRA DAVILA SOUZA
ID_008028	LISELOTTE CAPELO GASPAR GOUVEIA	1998-01-02	F	CELIJANE ZAGALO GODINHO GASPAR
ID_003592	NERCIDIA DA CRUZ SILVA	2013-07-07	F	JORLENE MORAES DA CRUZ
ID_005339	AGNAN FOGACA VIDAL	2014-02-27	M	ROSILEA VELOSO FOGACA
ID_003903	EDJANEIDE RAMOS MARTINS	1996-05-14	F	VALFRANIA DA LUZ RAMOS
ID_009147	CLAUDICEIA ARAGAO LEIRIA	1981-05-24	F	RAINILDA ALMADA ARAGAO
ID_006434	JARLENO FREITAS BEIRAMAR	1984-06-26	M	DALVALINA XAVIER FREITAS
ID_003445	ADEMARIO LEIRIA CHAVES	2013-01-03	M	DEJNANE ESCOBAR LEIRIA
ID_001798	DEUSCELIA MALDONADO PEREIRA	1989-02-02	F	ISMALIA ALMADA MALDONADO
ID_000730	VALDEILDA GODINHO SILVA	1952-04-19	F	LEDJANE CASTRO GODINHO
ID_001311	CLEONARDO QUEIROZ DA PAZ	1956-06-27	M	RUBENILZA SUBTIL QUEIROZ
ID_004599	GERCO CARDOSO GERALDES	2005-03-02	M	MAYUMI COSTA CARDOSO
ID_000350	AURICLEIDE ALMADA MENDES	1978-12-10	F	REGILENA TAVARES ALMADA
ID_002907	JOSINEIRE RAMOS PORTELA	1982-05-27	F	LIGIVANIA RAMOS
ID_004025	SEARA MORAIS MOURA SOUSA	1964-06-24	F	JACICLEA CAMPOS MODESTO MOURA
ID_008975	DEIVIDSON ANTUNES MORGADO	1982-04-01	M	AINOAN CORDOBA ANTUNES
ID_004010	VAUDEMIR SILVA CARVALHO XIMENES	2008-01-15	M	MARCELLY MARINHO SOUZA CARVALHO
ID_006597	ADENILIA GOIS VILELA	1998-06-01	F	LORINEIDE MEDEIROS GOIS
ID_005569	ALRINEIA ZAGALO ASSUNCAO	1977-09-15	F	ELENEUDA CARVALHO ZAGALO
ID_008483	KIMILI RODRIGUES GOUVEIA	2014-03-11	F	JULICLEIDE PEREIRA RODRIGUES
ID_002924	ROMERIO CAETANO	1981-02-25	M	IDALICIA SOUZA TELES
ID_007237	GEICIANA GUIMARAES RODRIGUES	1942-01-22	F	VERSIA ZANETTE GUIMARAES
ID_001549	FRANKSUEL SOUSA SOUSA	2007-07-21	M	CLAUDECE CONCEICAO SOUSA
ID_008614	CILVERIO AGUIAR	1911-06-06	M	LUCIAMAR DORNELES AGUIAR
ID_000948	VALCIELE INFANTE MARINHO	1924-12-12	M	SHERLE PACHECO INFANTE
ID_002852	GERSILENE JESUS CUNHA DA LUS	2016-11-02	F	MICAEL MODESTO OURIQUE CUNHA
ID_000272	ANTIDIO BOAVENTURA	1910-01-06	M	SANDRIANA FREITAS BOAVENTURA
ID_004400	TANISSE BERNARDES SALAZAR	1969-04-18	F	EUDILENE CORTES BERNARDES
ID_000983	LUCENEIDE FIGUEIROA SOUZA	2015-05-19	F	GIUCIANE FELIX FIGUEIROA
ID_004392	ATENIR SOUZA FIGUEIREDO	1995-01-27	M	ALEQUISANDRA SOUSA SOUZA
ID_003668	GILCARLOS GOMES BELCHIOR	1976-05-15	M	FARAELA CASTRO GOMES
ID_008100	AURINALVA BOAVENTURA TAVEIRA	1925-06-11	F	LORDILENE CASTRO BOAVENTURA
ID_005786	NAZINHA DA CRUZ HILARIO SOUSA	1954-06-05	F	ZENALVA CARVALHO VIANA HILARIO
ID_003972	OBERLAN HERNANDES RIBEIRO	1927-12-22	M	LUCINETI MONTEIRO HERNANDES
ID_006226	CLEUZETE MAIA CONCEICAO CUSTODIO	1961-06-28	F	ONEIA ALENCASTRO DA ROCHA CONCEICAO
ID_004646	MANOELINO SOUSA DA CRUZ	1929-06-22	M	LUZINEIDE FOGACA SOUSA
